2020-12-06 19:53:08.197933,990.0
2020-12-06 19:53:08.708992,955.0
2020-12-06 19:53:09.220298,998.0
2020-12-06 19:53:09.731494,956.0
2020-12-06 19:53:09.763568,956.0
2020-12-06 19:53:10.258659,993.0
2020-12-06 19:53:10.754259,962.0
2020-12-06 19:53:11.265315,958.0
2020-12-06 19:53:11.760135,961.0
2020-12-06 19:53:12.271799,958.0
2020-12-06 19:53:12.782649,990.0
2020-12-06 19:53:13.295072,960.0
2020-12-06 19:53:13.805121,963.0
2020-12-06 19:53:14.300245,992.0
2020-12-06 19:53:14.811220,952.0
2020-12-06 19:53:15.322669,956.0
2020-12-06 19:53:15.834829,992.0
2020-12-06 19:53:16.328820,953.0
2020-12-06 19:53:16.840003,962.0
2020-12-06 19:53:17.351593,980.0
2020-12-06 19:53:17.863016,952.0
2020-12-06 19:53:18.373956,962.0
2020-12-06 19:53:18.869652,977.0
2020-12-06 19:53:19.380148,982.0
2020-12-06 19:53:19.891822,980.0
2020-12-06 19:53:20.402744,967.0
2020-12-06 19:53:20.913693,963.0
2020-12-06 19:53:21.410308,967.0
2020-12-06 19:53:21.920845,975.0
2020-12-06 19:53:22.431621,983.0
2020-12-06 19:53:22.943118,975.0
2020-12-06 19:53:23.454234,984.0
2020-12-06 19:53:23.965224,970.0
2020-12-06 19:53:24.460584,999.0
2020-12-06 19:53:24.971955,971.0
2020-12-06 19:53:25.482897,970.0
2020-12-06 19:59:31.358466,991.0
2020-12-06 20:10:41.157209,994.0
2020-12-06 20:10:41.668330,974.0
2020-12-06 20:10:42.179567,983.0
2020-12-06 20:10:42.674806,974.0
2020-12-06 20:10:43.185389,975.0
2020-12-06 20:10:43.696890,984.0
2020-12-06 20:10:44.208235,983.0
2020-12-06 20:10:44.719425,996.0
2020-12-06 20:10:45.230660,975.0
2020-12-06 20:10:45.741647,974.0
2020-12-06 20:10:46.237180,985.0
2020-12-06 20:10:46.748418,992.0
2020-12-06 20:10:47.259477,980.0
2020-12-06 20:10:47.771197,987.0
2020-12-06 20:10:48.266029,982.0
2020-12-06 20:10:48.777228,975.0
2020-12-06 20:10:49.288301,1001.0
2020-12-06 20:10:49.799676,975.0
2020-12-06 20:10:50.310909,985.0
2020-12-06 20:10:50.821800,1006.0
2020-12-06 20:10:51.317311,980.0
2020-12-06 20:10:51.828602,972.0
2020-12-06 20:10:52.339642,996.0
2020-12-06 20:10:52.850937,976.0
2020-12-06 20:10:53.361809,972.0
2020-12-06 20:10:53.857141,974.0
2020-12-06 20:10:54.368824,971.0
2020-12-06 20:10:54.879799,969.0
2020-12-06 20:10:55.390901,995.0
2020-12-06 20:10:55.901939,973.0
2020-12-06 20:10:56.397952,975.0
2020-12-06 20:10:56.908455,985.0
2020-12-06 20:10:57.419678,981.0
2020-12-06 20:10:57.930812,985.0
2020-12-06 20:10:58.441884,975.0
2020-12-06 20:10:58.937331,991.0
2020-12-06 20:10:59.448492,979.0
2020-12-06 20:10:59.959820,999.0
2020-12-06 20:11:00.471085,974.0
2020-12-06 20:11:00.966180,983.0
2020-12-06 20:11:02.499535,979.0
2020-12-06 20:11:03.010770,985.0
2020-12-06 20:11:03.506006,974.0
2020-12-06 20:11:04.017322,980.0
2020-12-06 20:11:04.528234,979.0
2020-12-06 20:11:05.038973,972.0
2020-12-06 20:11:05.550499,993.0
2020-12-06 20:11:06.045758,973.0
2020-12-06 20:11:06.557056,979.0
2020-12-06 20:11:07.068215,975.0
2020-12-06 20:11:07.579372,979.0
2020-12-06 20:11:08.090104,985.0
2020-12-06 20:11:08.585864,988.0
2020-12-06 20:11:09.097138,982.0
2020-12-06 20:11:09.608427,995.0
2020-12-06 20:11:10.119530,984.0
2020-12-06 20:11:10.614952,989.0
2020-12-06 20:11:11.126023,988.0
2020-12-06 20:11:11.637139,986.0
2020-12-06 20:11:12.148245,990.0
2020-12-06 20:11:12.659376,980.0
2020-12-06 20:11:13.170479,973.0
2020-12-06 20:11:13.665934,981.0
2020-12-06 20:11:14.176914,987.0
2020-12-06 20:11:14.688201,980.0
2020-12-06 20:11:15.199547,984.0
2020-12-06 20:11:15.710525,987.0
2020-12-06 20:11:16.205912,973.0
2020-12-06 20:11:16.716920,986.0
2020-12-06 20:11:17.228286,989.0
2020-12-06 20:11:17.740101,972.0
2020-12-06 20:24:29.410070,972.0
2020-12-06 20:24:29.921080,999.0
2020-12-06 20:24:30.975541,1002.0
2020-12-06 20:24:31.486458,979.0
2020-12-06 20:24:31.982115,986.0
2020-12-06 20:24:32.493136,998.0
2020-12-06 20:24:33.004598,1001.0
2020-12-06 20:24:33.516197,1001.0
2020-12-06 20:24:34.027267,999.0
2020-12-06 20:24:34.522697,988.0
2020-12-06 20:24:35.034024,988.0
2020-12-06 20:24:35.561388,977.0
2020-12-06 20:24:36.072726,992.0
2020-12-06 20:24:36.631801,980.0
2020-12-06 20:24:37.159309,998.0
2020-12-06 20:24:37.702553,996.0
2020-12-06 20:24:38.213837,977.0
2020-12-06 20:24:38.725140,976.0
2020-12-06 20:24:39.252629,982.0
2020-12-06 20:24:39.763251,985.0
2020-12-06 20:24:40.290967,993.0
2020-12-06 20:24:40.802259,975.0
2020-12-06 20:24:41.313487,993.0
2020-12-06 20:24:41.824890,1009.0
2020-12-06 20:24:42.336157,979.0
2020-12-06 20:24:42.846902,994.0
2020-12-06 20:24:43.342737,979.0
2020-12-06 20:24:43.854133,992.0
2020-12-06 20:24:44.365416,988.0
2020-12-06 20:24:44.876865,993.0
2020-12-06 20:24:45.387988,976.0
2020-12-06 20:24:45.899327,975.0
2020-12-06 20:24:46.410217,985.0
2020-12-06 20:24:46.921952,981.0
2020-12-06 20:24:47.434666,992.0
2020-12-06 20:24:47.928317,987.0
2020-12-06 20:24:48.439757,979.0
2020-12-06 20:24:48.983063,975.0
2020-12-06 20:24:49.494147,975.0
2020-12-06 20:24:49.989709,995.0
2020-12-06 20:24:50.500890,981.0
2020-12-06 20:24:51.011907,976.0
2020-12-06 20:24:51.523137,997.0
2020-12-06 20:24:52.034650,978.0
2020-12-06 20:24:52.545833,980.0
2020-12-06 20:24:53.057152,984.0
2020-12-06 20:24:53.568596,984.0
2020-12-06 20:24:54.063677,976.0
2020-12-06 20:24:54.575804,993.0
2020-12-06 20:24:55.086467,989.0
2020-12-06 20:24:55.597655,977.0
2020-12-06 20:24:56.109308,999.0
2020-12-06 20:24:56.636429,979.0
2020-12-06 20:24:57.163967,984.0
2020-12-06 20:24:57.706758,992.0
2020-12-06 20:24:58.234747,991.0
2020-12-06 20:24:58.777790,995.0
2020-12-06 20:24:59.289010,992.0
2020-12-06 20:24:59.800326,988.0
2020-12-06 20:25:00.295723,1006.0
2020-12-06 20:25:00.806842,975.0
2020-12-06 20:25:01.318081,976.0
2020-12-06 20:25:01.829411,978.0
2020-12-06 20:25:02.340721,988.0
2020-12-06 20:25:02.835889,974.0
2020-12-06 20:25:03.347110,996.0
2020-12-06 20:25:03.858440,977.0
2020-12-06 20:25:04.369853,979.0
2020-12-06 20:25:04.864992,985.0
2020-12-06 20:25:05.376594,985.0
2020-12-06 20:25:05.887714,987.0
2020-12-06 20:25:06.399016,985.0
2020-12-06 20:25:06.910315,984.0
2020-12-06 20:25:07.405652,995.0
2020-12-06 20:25:07.932766,1002.0
2020-12-06 20:25:08.428199,974.0
2020-12-06 20:25:08.939455,983.0
2020-12-06 20:25:09.450584,974.0
2020-12-06 20:25:09.961833,984.0
2020-12-06 20:25:10.473181,979.0
2020-12-06 20:25:10.984700,991.0
2020-12-06 20:25:11.496093,984.0
2020-12-06 20:25:12.007550,990.0
2020-12-06 20:25:12.518761,975.0
2020-12-06 20:25:13.030153,995.0
2020-12-06 20:25:13.541269,988.0
2020-12-06 20:25:14.036695,1010.0
2020-12-06 20:25:14.547989,988.0
2020-12-06 20:25:16.161862,990.0
2020-12-06 20:25:16.673166,978.0
2020-12-06 20:25:17.184419,1000.0
2020-12-06 20:25:17.695538,975.0
2020-12-06 20:25:18.207021,978.0
2020-12-06 20:25:19.261595,973.0
2020-12-06 20:25:19.772687,998.0
2020-12-06 20:25:20.284189,990.0
2020-12-06 20:25:21.338493,991.0
2020-12-06 20:25:21.865913,977.0
2020-12-06 20:25:22.409367,999.0
2020-12-06 20:25:22.936747,987.0
2020-12-06 20:25:23.447879,974.0
2020-12-06 20:25:24.502724,975.0
2020-12-06 20:25:25.014063,992.0
2020-12-06 20:25:25.525389,985.0
2020-12-06 20:25:26.052787,984.0
2020-12-06 20:25:26.579808,976.0
2020-12-06 20:25:27.090925,1008.0
2020-12-06 20:25:27.586798,975.0
2020-12-06 20:25:28.113847,992.0
2020-12-06 20:25:28.640975,974.0
2020-12-06 20:25:29.152509,976.0
2020-12-06 20:25:29.679346,992.0
2020-12-06 20:25:30.190969,983.0
2020-12-06 20:25:30.718340,987.0
2020-12-06 20:25:31.229626,980.0
2020-12-06 20:25:31.740902,985.0
2020-12-06 20:25:32.284239,984.0
2020-12-06 20:25:32.827524,980.0
2020-12-06 20:25:33.338912,987.0
2020-12-06 20:25:33.834110,992.0
2020-12-06 20:25:34.345204,988.0
2020-12-06 20:25:34.856626,991.0
2020-12-06 20:25:35.367863,988.0
2020-12-06 20:25:35.879266,990.0
2020-12-06 20:25:36.421970,988.0
2020-12-06 20:25:36.933625,994.0
2020-12-06 20:25:37.445221,974.0
2020-12-06 20:25:37.955919,973.0
2020-12-06 20:25:38.451493,991.0
2020-12-06 20:25:38.962911,986.0
2020-12-06 20:25:39.474221,993.0
2020-12-06 20:25:39.985354,988.0
2020-12-06 20:25:40.480634,994.0
2020-12-06 20:25:40.992017,985.0
2020-12-06 20:25:41.503549,974.0
2020-12-06 20:25:42.557988,988.0
2020-12-06 20:25:43.085344,992.0
2020-12-06 20:25:43.596609,976.0
2020-12-06 20:25:44.108067,995.0
2020-12-06 20:25:44.619075,980.0
2020-12-06 20:25:45.130625,986.0
2020-12-06 20:25:45.641789,976.0
2020-12-06 20:25:46.153137,974.0
2020-12-06 20:25:46.664435,975.0
2020-12-06 20:25:47.175657,974.0
2020-12-06 20:25:47.671257,989.0
2020-12-06 20:25:48.182361,979.0
2020-12-06 20:25:48.693834,976.0
2020-12-06 20:25:49.205181,973.0
2020-12-06 20:25:49.748431,973.0
2020-12-06 20:25:50.243594,992.0
2020-12-06 20:25:51.330155,991.0
2020-12-06 20:25:51.841318,975.0
2020-12-06 20:25:52.352636,994.0
2020-12-06 20:25:52.864177,994.0
2020-12-06 20:25:53.375551,974.0
2020-12-06 20:25:53.886884,990.0
2020-12-06 20:25:54.398224,979.0
2020-12-06 20:25:54.909382,995.0
2020-12-06 20:25:55.436616,975.0
2020-12-06 20:25:55.947742,994.0
2020-12-06 20:25:57.018229,984.0
2020-12-06 20:25:57.530000,981.0
2020-12-06 20:25:58.041112,991.0
2020-12-06 20:25:58.536650,980.0
2020-12-06 20:25:59.047928,998.0
2020-12-06 20:25:59.559770,974.0
2020-12-06 20:26:00.070381,977.0
2020-12-06 20:26:00.613737,985.0
2020-12-06 20:26:01.125015,978.0
2020-12-06 20:26:01.620418,986.0
2020-12-06 20:26:02.163753,996.0
2020-12-06 20:26:02.674952,984.0
2020-12-06 20:26:03.186575,992.0
2020-12-06 20:26:03.697923,990.0
2020-12-06 20:26:04.224892,980.0
2020-12-06 20:26:04.720125,974.0
2020-12-06 20:26:05.247520,993.0
2020-12-06 20:26:05.759034,978.0
2020-12-06 20:26:06.286271,989.0
2020-12-06 20:26:06.829574,977.0
2020-12-06 20:26:07.356745,989.0
2020-12-06 20:26:07.867915,990.0
2020-12-06 20:26:08.363358,999.0
2020-12-06 20:26:08.874787,975.0
2020-12-06 20:26:09.401902,975.0
2020-12-06 20:26:09.945221,995.0
2020-12-06 20:26:10.472473,1009.0
2020-12-06 20:26:10.983720,1001.0
2020-12-06 20:26:11.526894,975.0
2020-12-06 20:26:12.054338,997.0
2020-12-06 20:26:12.597466,975.0
2020-12-06 20:26:13.140432,999.0
2020-12-06 20:26:13.668145,973.0
2020-12-06 20:26:14.179522,975.0
2020-12-06 20:26:16.272820,977.0
2020-12-06 20:26:16.783998,997.0
2020-12-06 20:26:17.295057,996.0
2020-12-06 20:26:17.806483,991.0
2020-12-06 20:26:18.301811,978.0
2020-12-06 20:26:18.813358,991.0
2020-12-06 20:26:19.324663,985.0
2020-12-06 20:26:19.836357,995.0
2020-12-06 20:26:20.347217,982.0
2020-12-06 20:26:38.514564,990.0
2020-12-06 20:26:39.058107,974.0
2020-12-06 20:26:39.569391,995.0
2020-12-06 20:26:40.096423,974.0
2020-12-06 20:26:40.607731,974.0
2020-12-06 20:26:41.119020,991.0
2020-12-06 20:26:41.630439,978.0
2020-12-06 20:26:42.141489,991.0
2020-12-06 20:26:42.652893,992.0
2020-12-06 20:27:00.116862,997.0
2020-12-06 20:27:00.643981,975.0
2020-12-06 20:27:01.155418,974.0
2020-12-06 20:27:01.666616,991.0
2020-12-06 20:27:02.177626,975.0
2020-12-06 20:27:02.689387,979.0
2020-12-06 20:27:03.200663,998.0
2020-12-06 20:27:03.712046,1005.0
2020-12-06 20:27:04.207203,991.0
2020-12-06 20:27:04.734392,976.0
2020-12-06 20:27:05.245785,985.0
2020-12-06 20:27:05.756998,988.0
2020-12-06 20:27:06.252621,1004.0
2020-12-06 20:27:06.764126,978.0
2020-12-06 20:27:07.275116,993.0
2020-12-06 20:27:07.802209,980.0
2020-12-06 20:27:08.313520,976.0
2020-12-06 20:27:08.809181,981.0
2020-12-06 20:27:09.320440,978.0
2020-12-06 20:27:09.831711,975.0
2020-12-06 20:27:10.343102,1000.0
2020-12-06 20:27:10.854803,979.0
2020-12-06 20:27:11.365677,980.0
2020-12-06 20:27:11.892942,990.0
2020-12-06 20:27:12.404309,979.0
2020-12-06 20:27:12.915687,988.0
2020-12-06 20:27:13.426995,988.0
2020-12-06 20:27:13.938361,997.0
2020-12-06 20:27:14.449710,973.0
2020-12-06 20:27:15.520010,986.0
2020-12-06 20:27:15.552467,986.0
2020-12-06 20:27:16.542988,996.0
2020-12-06 20:27:17.054286,985.0
2020-12-06 20:27:17.565422,999.0
2020-12-06 20:27:18.076665,976.0
2020-12-06 20:27:18.588044,981.0
2020-12-06 20:27:19.099402,977.0
2020-12-06 20:27:19.610518,977.0
2020-12-06 20:27:20.137837,982.0
2020-12-06 20:27:20.649324,995.0
2020-12-06 20:27:21.160689,992.0
2020-12-06 20:27:21.671561,978.0
2020-12-06 20:27:22.183410,976.0
2020-12-06 20:27:22.694753,976.0
2020-12-06 20:27:23.189936,977.0
2020-12-06 20:27:23.701529,979.0
2020-12-06 20:27:24.212593,1004.0
2020-12-06 20:27:24.725292,984.0
2020-12-06 20:27:25.235488,975.0
2020-12-06 20:27:25.746586,1006.0
2020-12-06 20:27:26.257966,984.0
2020-12-06 20:27:26.769100,974.0
2020-12-06 20:27:27.280659,980.0
2020-12-06 20:27:27.791931,976.0
2020-12-06 20:27:28.303192,996.0
2020-12-06 20:27:28.798404,985.0
2020-12-06 20:27:29.309734,975.0
2020-12-06 20:27:29.837021,996.0
2020-12-06 20:27:30.348400,998.0
2020-12-06 20:27:30.859553,989.0
2020-12-06 20:27:31.370884,988.0
2020-12-06 20:27:31.882261,984.0
2020-12-06 20:27:32.393577,999.0
2020-12-06 20:27:32.920333,998.0
2020-12-06 20:27:33.415798,975.0
2020-12-06 20:27:33.927133,975.0
2020-12-06 20:27:34.438432,985.0
2020-12-06 20:27:34.949620,981.0
2020-12-06 20:27:35.460975,996.0
2020-12-06 20:27:35.971783,988.0
2020-12-06 20:27:36.467629,981.0
2020-12-06 20:27:36.979151,982.0
2020-12-06 20:27:37.490339,990.0
2020-12-06 20:27:38.001400,978.0
2020-12-06 20:27:38.513012,974.0
2020-12-06 20:27:39.024192,987.0
2020-12-06 20:27:39.534976,982.0
2020-12-06 20:27:40.030621,974.0
2020-12-06 20:27:40.542045,980.0
2020-12-06 20:27:41.053590,976.0
2020-12-06 20:27:41.596836,998.0
2020-12-06 20:27:42.124176,986.0
2020-12-06 20:27:42.635479,980.0
2020-12-06 20:27:43.178453,988.0
2020-12-06 20:27:44.233119,976.0
2020-12-06 20:27:44.728553,990.0
2020-12-06 20:27:45.239666,1002.0
2020-12-06 20:27:45.751151,992.0
2020-12-06 20:27:46.261908,981.0
2020-12-06 20:27:46.773273,992.0
2020-12-06 20:27:47.316791,975.0
2020-12-06 20:27:47.844148,990.0
2020-12-06 20:27:48.355681,978.0
2020-12-06 20:27:48.850971,977.0
2020-12-06 20:27:49.361997,984.0
2020-12-06 20:27:49.873566,977.0
2020-12-06 20:27:50.384861,998.0
2020-12-06 20:27:50.896372,974.0
2020-12-06 20:27:51.391319,974.0
2020-12-06 20:27:51.902890,996.0
2020-12-06 20:27:52.414084,976.0
2020-12-06 20:27:52.925159,1001.0
2020-12-06 20:27:53.436456,974.0
2020-12-06 20:27:53.947887,980.0
2020-12-06 20:27:54.490984,977.0
2020-12-06 20:27:55.002355,984.0
2020-12-06 20:27:55.513573,984.0
2020-12-06 20:27:56.009117,981.0
2020-12-06 20:27:56.568579,973.0
2020-12-06 20:27:57.079639,989.0
2020-12-06 20:27:57.591056,973.0
2020-12-06 20:27:58.086037,980.0
2020-12-06 20:27:58.613541,974.0
2020-12-06 20:27:59.125498,993.0
2020-12-06 20:27:59.636335,975.0
2020-12-06 20:28:00.146977,992.0
2020-12-06 20:28:00.658403,986.0
2020-12-06 20:28:01.170102,1005.0
2020-12-06 20:28:01.680800,984.0
2020-12-06 20:28:02.208634,979.0
2020-12-06 20:28:02.735899,985.0
2020-12-06 20:28:03.263207,983.0
2020-12-06 20:28:03.774419,985.0
2020-12-06 20:28:04.285765,988.0
2020-12-06 20:28:04.797011,999.0
2020-12-06 20:28:05.324275,978.0
2020-12-06 20:28:05.883344,990.0
2020-12-06 20:28:06.410759,980.0
2020-12-06 20:28:06.953814,988.0
2020-12-06 20:28:07.481251,979.0
2020-12-06 20:28:08.024582,978.0
2020-12-06 20:28:08.567615,996.0
2020-12-06 20:28:09.063108,980.0
2020-12-06 20:28:09.574019,983.0
2020-12-06 20:28:10.085199,996.0
2020-12-06 20:28:10.596882,976.0
2020-12-06 20:28:11.092143,978.0
2020-12-06 20:28:11.603470,993.0
2020-12-06 20:28:12.130642,976.0
2020-12-06 20:28:12.657761,991.0
2020-12-06 20:28:13.696435,984.0
2020-12-06 20:28:14.208043,975.0
2020-12-06 20:28:14.718679,994.0
2020-12-06 20:28:15.230483,979.0
2020-12-06 20:28:15.741659,999.0
2020-12-06 20:28:16.252641,978.0
2020-12-06 20:28:16.748017,979.0
2020-12-06 20:28:17.259664,990.0
2020-12-06 20:28:17.786844,996.0
2020-12-06 20:28:18.282398,990.0
2020-12-06 20:28:18.809670,990.0
2020-12-06 20:28:18.857472,990.0
2020-12-06 20:28:19.368544,999.0
2020-12-06 20:28:19.879985,989.0
2020-12-06 20:28:20.375364,999.0
2020-12-06 20:28:20.886659,983.0
2020-12-06 20:28:21.397824,992.0
2020-12-06 20:28:21.925736,993.0
2020-12-06 20:28:22.452664,975.0
2020-12-06 20:28:22.979903,983.0
2020-12-06 20:28:23.491069,976.0
2020-12-06 20:28:24.034255,973.0
2020-12-06 20:28:24.577543,980.0
2020-12-06 20:28:25.104872,992.0
2020-12-06 20:28:25.647980,977.0
2020-12-06 20:28:26.191441,1000.0
2020-12-06 20:28:27.293957,982.0
2020-12-06 20:28:27.805400,975.0
2020-12-06 20:28:28.316817,981.0
2020-12-06 20:28:28.827937,991.0
2020-12-06 20:28:29.339251,987.0
2020-12-06 20:28:29.850750,980.0
2020-12-06 20:28:30.361840,973.0
2020-12-06 20:28:30.905159,978.0
2020-12-06 20:28:31.416527,998.0
2020-12-06 20:28:31.959691,974.0
2020-12-06 20:28:32.454998,990.0
2020-12-06 20:28:33.029753,1004.0
2020-12-06 20:28:33.541317,974.0
2020-12-06 20:28:34.052557,975.0
2020-12-06 20:28:34.579846,989.0
2020-12-06 20:28:35.091364,993.0
2020-12-06 20:28:35.618701,990.0
2020-12-06 20:28:36.130001,987.0
2020-12-06 20:28:36.641180,987.0
2020-12-06 20:28:37.152679,983.0
2020-12-06 20:28:37.663955,999.0
2020-12-06 20:28:38.175048,984.0
2020-12-06 20:28:38.686573,994.0
2020-12-06 20:28:39.229878,974.0
2020-12-06 20:28:39.773028,996.0
2020-12-06 20:28:40.300394,986.0
2020-12-06 20:28:40.843725,992.0
2020-12-06 20:28:41.355228,990.0
2020-12-06 20:28:41.866139,995.0
2020-12-06 20:28:42.377747,977.0
2020-12-06 20:28:42.904675,992.0
2020-12-06 20:28:43.432333,986.0
2020-12-06 20:28:43.943638,993.0
2020-12-06 20:28:44.470562,990.0
2020-12-06 20:28:44.998036,998.0
2020-12-06 20:28:45.541256,988.0
2020-12-06 20:28:46.068738,1003.0
2020-12-06 20:28:46.595517,994.0
2020-12-06 20:28:47.107221,999.0
2020-12-06 20:28:47.602622,977.0
2020-12-06 20:28:48.113818,994.0
2020-12-06 20:28:48.657120,985.0
2020-12-06 20:28:50.254839,987.0
2020-12-06 20:28:50.766073,995.0
2020-12-06 20:28:51.261722,974.0
2020-12-06 20:28:51.773130,979.0
2020-12-06 20:28:52.284425,977.0
2020-12-06 20:28:52.779624,977.0
2020-12-06 20:28:53.290862,999.0
2020-12-06 20:28:53.802205,978.0
2020-12-06 20:28:54.313434,974.0
2020-12-06 20:28:54.824620,983.0
2020-12-06 20:28:55.351666,974.0
2020-12-06 20:28:55.863026,976.0
2020-12-06 20:28:56.374368,980.0
2020-12-06 20:28:56.885715,972.0
2020-12-06 20:28:57.397463,979.0
2020-12-06 20:28:57.908599,992.0
2020-12-06 20:28:58.419493,994.0
2020-12-06 20:28:58.947266,982.0
2020-12-06 20:28:59.458563,977.0
2020-12-06 20:28:59.969856,988.0
2020-12-06 20:29:00.481229,1003.0
2020-12-06 20:29:00.992394,992.0
2020-12-06 20:29:01.503431,995.0
2020-12-06 20:29:02.014972,985.0
2020-12-06 20:29:02.542244,992.0
2020-12-06 20:29:03.053609,980.0
2020-12-06 20:29:03.564869,978.0
2020-12-06 20:29:04.076164,990.0
2020-12-06 20:29:04.571535,988.0
2020-12-06 20:29:05.098736,999.0
2020-12-06 20:29:05.626151,978.0
2020-12-06 20:29:06.137486,989.0
2020-12-06 20:29:06.648720,1004.0
2020-12-06 20:29:07.143973,986.0
2020-12-06 20:29:07.655095,999.0
2020-12-06 20:29:08.166547,992.0
2020-12-06 20:29:08.677967,977.0
2020-12-06 20:29:09.221161,997.0
2020-12-06 20:29:09.764350,988.0
2020-12-06 20:29:10.291387,982.0
2020-12-06 20:29:10.802911,989.0
2020-12-06 20:29:11.330058,978.0
2020-12-06 20:29:11.825541,992.0
2020-12-06 20:29:12.336956,981.0
2020-12-06 20:29:12.848061,974.0
2020-12-06 20:29:13.391592,1002.0
2020-12-06 20:29:13.902721,978.0
2020-12-06 20:29:14.413940,976.0
2020-12-06 20:29:14.925186,973.0
2020-12-06 20:29:15.452719,996.0
2020-12-06 20:29:15.995996,986.0
2020-12-06 20:29:16.507029,992.0
2020-12-06 20:29:17.018731,973.0
2020-12-06 20:29:17.529762,986.0
2020-12-06 20:29:18.057160,1000.0
2020-12-06 20:29:18.600338,992.0
2020-12-06 20:29:19.111465,984.0
2020-12-06 20:29:19.622771,984.0
2020-12-06 20:29:20.133996,981.0
2020-12-06 20:29:20.645400,982.0
2020-12-06 20:29:21.188788,979.0
2020-12-06 20:29:21.731849,990.0
2020-12-06 20:29:22.259346,1004.0
